#idx1
CS3DC-157	医生			0	6d7c1afb07923a84	0
CS3bC-117	医生			0	6d7c1afb07923a84	0
CS3bC-147	医生			0	6d7c1afb07923a84	0
CS3bC-171	医生			0	6d7c1afb07923a84	0
CSV6C-123	千里			0	bff1a7589b268b2b	1
CSV6C-148	千里			0	bff1a7589b268b2b	1
CSM1aC-136	千金小姐			0	23488fa5558372a0	1
CSM1aC-182	千金小姐			0	23488fa5558372a0	1
CSM2.1C-026	千金小姐			0	23488fa5558372a0	1
CSMPlC-009	千金小姐			0	23488fa5558372a0	1
CS6.1C-008	千金小姐			0	23488fa5558372a0	1
CS6.1C-017	千金小姐			0	23488fa5558372a0	1
CS6bC-126	千金小姐			0	23488fa5558372a0	1
CS1DC-196	博士的研究			0	aecd80ca2722885c	1
CS1bC-132	博士的研究			0	aecd80ca2722885c	1
CS1bC-173	博士的研究			0	aecd80ca2722885c	1
CS1bC-188	博士的研究			0	aecd80ca2722885c	1
CS2.5C-053	博士的研究			0	aecd80ca2722885c	1
CS2.5C-068	博士的研究			0	aecd80ca2722885c	1
CS2DaC-050	博士的研究			0	aecd80ca2722885c	1
CS3DC-158	博士的研究			0	aecd80ca2722885c	1
CSAC-019	博士的研究			0	aecd80ca2722885c	1
CSBC-014	博士的研究			0	aecd80ca2722885c	1
CSCC-013	博士的研究			0	aecd80ca2722885c	1
CSVE1C-158	博士的研究			0	aecd80ca2722885c	1
CSVE1C-178	博士的研究			0	aecd80ca2722885c	1
CS4DaC-403	博士的研究			0	aecd80ca2722885c	1
CS5DC-146	博士的研究			0	aecd80ca2722885c	1
CS5DC-156	博士的研究			0	aecd80ca2722885c	1
CSNC-021	博士的研究			0	aecd80ca2722885c	1
CSOC-015	博士的研究			0	aecd80ca2722885c	1
CSXC-018	博士的研究			0	aecd80ca2722885c	1
CSZC-051	博士的研究			0	aecd80ca2722885c	1
CSV1C-121	博士的研究			0	aecd80ca2722885c	1
CSV1C-122	博士的研究			0	aecd80ca2722885c	1
CSV1C-148	博士的研究			0	aecd80ca2722885c	1
CSV1C-149	博士的研究			0	aecd80ca2722885c	1
CSVE1C-159	博士的研究			0	aecd80ca2722885c	1
CSVE1pC-011	博士的研究			0	aecd80ca2722885c	1
CSVE2C-190	博士的研究			0	aecd80ca2722885c	1
CSVH1C-056	博士的研究			0	aecd80ca2722885c	1
CSVH2C-056	博士的研究			0	aecd80ca2722885c	1
CSVH3C-056	博士的研究			0	aecd80ca2722885c	1
CSVH4C-054	博士的研究			0	aecd80ca2722885c	1
CSVH4C-055	博士的研究			0	aecd80ca2722885c	1
